Column1,Column2,Column3
81,5929,2
16,3481,2
25,576,2
289,16,2
36,324,2
0,361,2
225,441,2
400,625,2
4,289,2
0,16,2
729,1,2
1444,1444,2
400,3364,2
196,100,2
676,1296,2
676,256,2
324,841,2
676,3249,2
1024,3481,2
9,2401,2
441,324,2
49,676,2
4,256,2
121,2116,2
81,7396,2
361,5929,2
625,2209,2
25,49,2
16,1156,2
361,1156,2
121,0,2
1,169,2
169,25,2
841,49,2
196,256,2
4,289,2
289,225,2
361,256,2
1,324,2
1,144,2
289,121,2
169,1024,2
25,441,2
1,25,2
400,25,2
289,324,2
9,441,2
121,196,2
529,16,2
81,9,2
1,16,2
529,81,2
1024,16,2
36,289,2
1,196,2
841,400,2
1156,361,2
25,1156,2
1,2304,2
144,256,2
9,36,2
484,144,2
16,16,2
400,25,2
25,4,2
49,289,2
196,1444,2
841,2304,2
196,2025,2
81,361,2
625,36,2
441,4,2
0,676,2
25,529,2
484,64,2
324,36,2
81,289,2
361,4,2
961,1936,2
196,2704,2
25,529,2
25,1,2
225,441,2
9,1764,2
1,2025,2
121,784,2
100,225,2
16,81,2
9,256,2
400,676,2
100,1156,2
1,729,2
400,64,2
1600,1936,2
676,1225,2
169,16,2
729,0,2
784,529,2
9,64,2
0,1444,2
289,4225,2
100,4225,2
144,2500,2
16,1600,2
324,1849,2
121,2601,2
9,4096,2
121,4900,2
900,2500,2
324,361,2
16,49,2
169,225,2
400,25,2
9,0,2
25,289,2
81,1369,2
256,81,2
36,1089,2
225,361,2
1521,361,2
1296,576,2
144,0,2
144,441,2
484,196,2
121,36,2
0,49,2
121,1,2
169,0,2
169,196,2
441,169,2
64,0,2
400,0,2
0,196,2
16,400,2
196,25,2
169,361,2
9,961,2
289,676,2
900,81,2
169,1225,2
1,3481,2
256,1296,2
529,324,2
36,625,2
9,441,2
400,0,2
196,256,2
121,169,2
16,49,2
400,1,2
289,289,2
9,1156,2
169,1296,2
784,1296,2
324,1024,2
36,256,2
196,4,2
324,16,2
9,225,2
1,49,2
576,16,2
900,64,2
36,225,2
0,16,2
400,529,2
484,484,2
25,25,2
100,36,2
441,529,2
36,2116,2
121,2304,2
9,361,2
256,9,2
0,4,2
25,361,2
121,576,2
100,529,2
36,676,2
0,361,2
400,16,2
441,121,2
36,900,2
169,324,2
784,9,2
361,4,2
144,16,2
841,16,2
1089,9,2
100,0,2
1,1,2
256,49,2
144,841,2
81,1764,2
4,1024,2
441,36,2
121,625,2
169,2025,2
4,196,2
625,1521,2
441,2304,2
81,400,2
625,4,2
1296,1,2
144,4,2
9,1,2
144,144,2
400,256,2
9,324,2
16,441,2
484,484,2
100,841,2
144,529,2
1,100,2
324,225,2
16,961,2
49,1681,2
196,576,2
841,16,2
144,49,2
16,289,2
324,49,2
361,0,2
9,81,2
16,36,2
484,49,2
324,49,2
16,4,2
169,1,2
900,121,2
576,36,2
169,16,2
484,16,2
841,9,2
256,0,2
100,25,2
400,0,2
144,1,2
64,289,2
16,900,2
1681,576,2
784,225,2
784,484,2
2025,1024,2
484,400,2
324,225,1
196,144,1
1,81,1
144,900,1
256,2116,1
25,1521,1
49,25,1
961,1600,1
3025,2209,1
9604,1296,1
11664,225,1
1521,361,1
961,729,1
324,25,1
3136,9,1
5929,729,1
169,1764,1
2500,289,1
3969,144,1
1764,169,1
1024,25,1
17689,1,1
20736,361,1
2116,25,1
529,2401,1
100,2704,1
4,1089,1
1681,1764,1
3364,1764,1
25,144,1
196,9,1
3600,361,1
4096,1024,1
0,169,1
1024,1089,1
7396,6241,1
144,3721,1
7744,324,1
4096,400,1
16,784,1
225,0,1
1089,484,1
9,100,1
576,36,1
0,900,1
121,1296,1
1024,256,1
3721,100,1
16,121,1
2809,441,1
400,1764,1
7396,169,1
47524,400,1
52441,9,1
26244,1024,1
8649,169,1
576,144,1
40000,100,1
76176,900,1
24025,400,1
1156,441,1
1521,900,1
324,36,1
10000,841,1
1444,1444,1
64,1156,1
6889,841,1
19881,9,1
1444,2401,1
3249,2401,1
225,81,1
841,49,1
81,2704,1
1936,3600,1
18496,256,1
5625,36,1
20736,529,1
47524,1,1
5041,484,1
3600,4,1
6241,841,1
15625,144,1
31684,4,1
6241,625,1
2025,1849,1
2304,529,1
121,121,1
729,625,1
100,144,1
7569,121,1
14161,25,1
3249,324,1
4624,144,1
21316,121,1
7396,81,1
5776,1,1
11881,100,1
9,64,1
2401,169,1
4,324,1
2304,1,1
3364,4,1
14161,784,1
39204,529,1
3249,25,1
100,0,1
6084,784,1
1849,1156,1
15376,1024,1
19321,1681,1
1296,1024,1
169,4,1
1521,361,1
25,16,1
3025,49,1
729,1225,1
7396,784,1
676,729,1
5041,3600,1
4900,3721,1
12769,5625,1
4096,5929,1
26244,400,1
2304,1089,1
225,961,1
1521,256,1
1600,729,1
1,625,1
1444,196,1
12100,1764,1
4900,676,1
2116,529,1
4225,3136,1
2116,3025,1
10816,25,1
24336,2209,1
5929,441,1
441,4,1
16384,169,1
37249,225,1
10609,49,1
6561,81,1
21316,4,1
1681,1521,1
9409,4356,1
81,1024,1
9801,16,1
529,0,1
36864,100,1
21025,961,1
529,196,1
3136,1156,1
14641,1849,1
9409,225,1
5476,289,1
4761,1600,1
9,196,1
4489,1156,1
484,841,1
3481,25,1
961,1,1
32761,144,1
18769,1521,1
3025,1600,1
13924,289,1
19881,256,1
1,1296,1
5184,625,1
225,9,1
1521,361,1
3969,1369,1
6561,576,1
1444,400,1
5625,1156,1
529,256,1
4225,1156,1
7744,2401,1
1156,9,1
6084,1024,1
2500,361,1
10000,1,1
49,256,1
1225,484,1
729,4,1
400,225,1
16384,1681,1
13456,196,1
1089,729,1
961,441,1
5184,1,1
729,4,1
3844,16,1
1369,841,1
81,2116,1
5929,625,1
23716,961,1
5625,4356,1
64,3249,1
1764,81,1
784,16,1
484,841,1
121,144,1
11664,576,1
12100,961,1
1,1024,1
1936,2704,1
784,2916,1
2500,400,1
100,121,1
12321,441,1
14641,1764,1
169,5041,1
5776,2209,1
169,25,1
6724,16,1
225,784,1
529,289,1
2500,121,1
784,1,1
5041,225,1
441,4,1
2916,9,1
2209,2209,1
14641,3844,1
25,225,1
8281,0,1
121,1225,1
4356,1089,1
1,49,1
400,256,1
15129,1,1
6400,16,1
7569,100,1
19044,441,1
3481,196,1
2025,196,1
7569,324,1
2209,841,1
4,3249,1
784,900,1
2209,361,1
1296,1600,1
4225,676,1
4761,729,1
19044,2304,1
2116,256,1
169,0,1
625,361,1
1225,64,1
529,169,1
361,0,1
1444,64,1
2116,625,1
19044,1600,1
625,196,1
5329,169,1
484,2025,1
8281,1681,1
36,324,1
9025,1024,1
8281,2500,1
10404,441,1
15625,361,1
4225,324,1
784,49,1
16,625,1
16129,324,1
10000,1225,1
9,2704,1
64,256,1
9,1,1
21316,529,1
38809,784,1
1296,144,1
3249,625,1
1225,1764,1
2500,169,1
2704,324,1
2304,25,1
1369,25,1
289,400,1
324,1521,1
7921,81,1
25921,529,1
576,529,1
14884,961,1
3136,3136,1
36,841,1
12769,1600,1
28561,3721,1
2916,400,1
1764,256,1
11881,1296,1
196,3481,1
11025,3481,1
529,484,1
7921,25,1
25,784,1
9216,1444,1
1225,576,1
19044,1156,1
169,3600,1
10404,1764,1
2916,49,1
81,400,1
1681,9,1
16,25,1
8464,484,1
5776,64,1
625,9,1
961,361,1
1444,784,1
16,0,1
2401,169,1
1089,25,1
9216,25,1
100,441,1
441,196,1
7569,144,1
14641,9,1
289,1936,1
256,2209,1
5625,529,1
6561,576,1
1444,1024,1
2704,49,1
100,484,1
5476,289,1
22201,36,1
16,324,1
20736,169,1
1225,400,1
3721,484,1
9025,4,1
36864,9,1
625,1225,1
2704,1681,1
2401,625,1
529,1681,1
13689,3025,1
12321,289,1
729,64,1
8100,324,1
24336,1225,1
1764,225,1
2916,9,1
16,729,1
225,1296,1
11236,36,1
22201,100,1
1681,9,1
36,25,1
4096,1225,1
6241,841,1
49,36,1
400,64,1
17161,169,1
10816,100,1
169,841,1
9,324,1
169,289,1
7569,2704,1
14641,4356,1
1,2116,1
3481,1444,1
784,1225,1
324,16,1
14161,2304,1
12769,900,1
16,0,1
36,289,1
7921,729,1
3600,676,1
196,3481,1
14161,400,1
41616,81,1
1225,256,1
17956,841,1
4489,169,1
196,729,1
11236,4096,1
11449,3136,1
81,441,1
1089,289,1
35344,784,1
16384,25,1
2704,196,1
2916,25,1
961,529,1
100,49,1
7744,36,1
729,196,1
625,576,1
729,64,1
529,361,1
2500,36,1
484,16,1
8281,784,1
11881,1089,1
2401,196,1
6724,81,1
21609,1,1
2500,1521,1
3481,3025,1
256,484,1
5184,9,1
3969,625,1
14400,1600,1
1369,256,1
18225,16,1
5329,36,1
900,25,1
1296,64,1
784,0,1
13225,121,1
6561,25,1
9,196,1
256,169,1
2916,841,1
400,100,1
7225,64,1
64,1296,1
2116,784,1
196,64,1
25,16,1
8100,2025,1
3364,625,1
6561,400,1
12100,225,1
16,25,1
729,16,1
1225,36,1
324,484,1
196,1600,1
4225,729,1
16129,484,1
784,1369,1
1225,169,1
3481,1764,1
5184,2025,1
3969,16,1
3969,529,1
10404,1,1
22201,1,1
3364,529,1
2401,529,1
8836,400,1
256,2304,1
7225,3481,1
1156,729,1
2209,121,1
484,1296,1
10404,1936,1
2025,121,1
1,36,1
5041,144,1
5184,289,1
4096,4,1
13924,49,1
1600,121,1
1936,169,1
11449,1369,1
1296,441,1
4900,64,1
1024,144,1
1849,144,1
4,1089,1
2025,1444,1
441,169,1
784,64,1
5476,625,1
3969,400,1
3721,36,1
2704,289,1
5625,225,1
6561,324,1
961,1089,1
64,1,1
9604,484,1
729,9,1
6084,169,1
1,324,1
529,841,1
21316,4,1
55225,121,1
10201,256,1
49,81,1
3844,100,1
576,256,1
15129,2209,1
14161,289,1
49,144,1
1,400,1
3481,2500,1
400,961,1
11025,289,1
676,961,1
2809,1156,1
25,256,1
2116,16,1
1681,49,1
5476,1,1
484,25,1
4096,441,1
64,1600,1
729,121,1
25281,324,1
44521,49,1
20736,225,1
11664,100,1
4096,0,1
6241,121,1
21904,256,1
2209,1,1
961,25,1
484,625,1
6561,36,1
1764,676,1
900,196,1
4761,49,1
1,1,1
13924,64,1
5041,576,1
729,1764,1
729,400,1
6400,49,1
676,729,1
3969,1024,1
3600,100,1
7569,225,1
4096,1600,1
16641,441,1
484,64,1
25,169,1
9801,1764,1
3969,441,1
1681,16,1
0,9,1
7744,9,1
49,529,1
15876,144,1
9409,2025,1
1156,3721,1
5929,256,1
14884,169,1
4761,4,1
1681,4,1
13456,961,1
12769,1156,1
196,9,1
625,529,1
10816,324,1
16900,961,1
576,1225,1
256,0,1
729,400,1
16129,9,1
15625,361,1
729,9,1
5041,49,1
4900,1225,1
30625,625,1
14641,144,1
2025,169,1
361,36,1
2116,16,1
15876,1,1
5929,1089,1
121,2704,1
196,1024,1
361,484,1
7056,1369,1
8100,1444,1
2116,324,1
10609,576,1
289,2601,1
9216,1225,1
64,100,1
1444,121,1
100,9,1
1089,100,1
30276,225,1
33489,81,1
3136,289,1
1024,16,1
6889,169,1
169,4,1
1225,1,1
7921,841,1
29929,1024,1
2809,64,1
1936,441,1
256,324,1
1024,484,1
4489,529,1
5041,1849,1
1296,1936,1
196,3600,1
7396,3721,1
4489,484,1
36,4,1
1600,225,1
11025,169,1
576,441,1
1936,441,1
1936,100,1
7225,196,1
121,1,1
1156,81,1
961,900,1
81,1156,1
17956,361,1
21025,324,1
6561,400,1
13924,9,1
20736,0,1
324,289,1
23104,484,1
1444,25,1
6084,0,1
256,256,1
5329,64,1
1936,225,1
11664,36,1
1225,441,1
169,361,1
1369,16,1
1296,121,1
784,0,1
4,4,1
2025,9,1
1600,1600,1
8836,1936,1
225,64,1
9409,1156,1
729,1,1
256,784,1
11449,196,1
4489,256,1
5184,1444,1
4489,729,1
225,0,1
18225,256,1
59049,1521,1
10404,625,1
10816,361,1
5776,2025,1
3481,1600,1
1369,1,1
961,100,1
4,49,1
36,36,1
4900,1,1
3969,196,1
100,1024,1
2304,289,1
28561,169,1
32041,144,1
4624,16,1
1936,49,1
7396,324,1
625,1,1
1521,225,1
100,4,1
1296,16,1
3249,676,1
10404,784,1
529,9,1
289,100,1
841,1681,1
1,961,1
12321,1,1
12100,0,1
49,49,1
25,64,1
4356,100,1
9,576,1
4225,1521,1
144,225,1
9,100,1
11664,625,1
19881,81,1
121,400,1
1156,1,1
5929,2025,1
11449,900,1
400,144,1
25,144,1
2025,36,1
400,1,1
14161,0,1
3969,676,1
441,1024,1
1444,9,1
11664,16,1
1764,1089,1
625,625,1
24964,289,1
47961,784,1
11236,36,1
16,225,1
36,0,1
144,196,1
36,676,1
0,49,1
16,0,1
841,961,1
2025,2304,1
169,676,1
9,121,1
361,729,1
400,441,1
100,144,1
256,49,1
9,400,0
256,49,0
1089,144,0
196,4,0
16,400,0
100,36,0
256,36,0
81,144,0
256,484,0
25,81,0
4,81,0
361,961,0
1,961,0
900,144,0
576,121,0
9,400,0
121,144,0
784,4,0
196,196,0
1,576,0
289,169,0
784,64,0
64,289,0
0,100,0
441,400,0
676,676,0
4,81,0
1,576,0
441,25,0
576,0,0
9,289,0
4,361,0
144,100,0
1,625,0
4,1600,0
289,729,0
361,169,0
0,289,0
1,169,0
441,4,0
441,0,0
0,225,0
0,144,0
289,1,0
484,16,0
576,256,0
1521,64,0
1849,0,0
289,36,0
1,121,0
196,0,0
576,25,0
49,36,0
16,100,0
484,1,0
169,49,0
324,676,0
196,529,0
81,36,0
9,100,0
225,441,0
36,121,0
81,9,0
0,196,0
36,400,0
361,49,0
1369,4,0
576,361,0
441,576,0
2116,0,0
2209,121,0
196,64,0
16,256,0
169,36,0
9,324,0
676,1444,0
121,576,0
64,1,0
64,49,0
361,400,0
81,36,0
900,16,0
256,121,0
196,400,0
1225,36,0
1521,9,0
289,169,0
196,36,0
729,9,0
324,121,0
1,676,0
81,256,0
400,4,0
36,0,0
9,16,0
121,81,0
289,121,0
1,121,0
9,400,0
400,100,0
576,169,0
1,841,0
1,625,0
529,100,0
289,324,0
9,1024,0
4,625,0
256,36,0
16,16,0
9,81,0
400,9,0
961,9,0
100,441,0
9,529,0
841,1,0
1225,16,0
81,196,0
16,289,0
289,9,0
0,225,0
400,1369,0
0,900,0
625,81,0
16,100,0
361,324,0
16,64,0
484,0,0
1,169,0
49,256,0
484,9,0
625,0,0
1,121,0
100,169,0
2809,0,0
2500,9,0
324,36,0
441,49,0
1369,25,0
196,400,0
9,841,0
441,289,0
361,49,0
729,64,0
961,4,0
144,16,0
100,1,0
729,196,0
169,169,0
676,9,0
144,9,0
36,144,0
1089,144,0
3969,4,0
676,0,0
25,16,0
2304,16,0
3481,36,0
9,196,0
225,121,0
100,16,0
81,64,0
2401,676,0
441,841,0
729,225,0
1,121,0
1764,361,0
4,289,0
1600,81,0
289,121,0
9,289,0
1089,256,0
1296,225,0
25,441,0
16,625,0
1600,256,0
1521,121,0
1,324,0
225,324,0
3481,16,0
2025,0,0
25,64,0
256,100,0
729,9,0
361,100,0
1849,289,0
0,36,0
484,4,0
169,36,0
196,169,0
961,36,0
1024,1,0
9,81,0
81,121,0
1764,36,0
484,64,0
4,324,0
841,256,0
2704,36,0
144,36,0
64,100,0
484,1,0
484,100,0
400,4,0
256,144,0
625,196,0
64,225,0
1681,576,0
324,676,0
1024,289,0
361,196,0
25,361,0
441,196,0
1936,25,0
121,64,0
81,169,0
400,81,0
1024,25,0
25,121,0
16,225,0
2304,64,0
2916,25,0
1,225,0
16,289,0
1681,36,0
1764,0,0
4,36,0
49,100,0
576,100,0
324,289,0
2601,361,0
100,100,0
625,64,0
16,324,0
324,400,0
361,100,0
625,49,0
64,289,0
16,289,0
841,49,0
529,64,0
1,289,0
361,196,0
2601,16,0
1296,16,0
225,121,0
841,49,0
961,4,0
1,64,0
121,100,0
361,16,0
441,81,0
196,529,0
400,441,0
81,36,0
64,25,0
144,144,0
16,81,0
1225,9,0
576,121,0
81,289,0
1156,49,0
2209,1,0
196,100,0
0,289,0
900,9,0
1156,4,0
16,169,0
169,289,0
36,64,0
49,256,0
1024,1089,0
64,576,0
484,25,0
9,144,0
361,729,0
64,324,0
961,25,0
121,100,0
16,121,0
729,0,0
841,9,0
16,441,0
25,576,0
729,25,0
225,0,0
16,81,0
144,25,0
1444,100,0
625,36,0
36,64,0
289,36,0
576,0,0
16,81,0
0,256,0
484,100,0
441,169,0
64,729,0
64,576,0
400,25,0
361,16,0
1,324,0
196,225,0
1024,36,0
144,121,0
16,196,0
225,9,0
784,4,0
25,36,0
1,36,0
324,0,0
196,100,0
121,784,0
25,676,0
361,100,0
64,196,0
225,841,0
0,441,0
625,9,0
324,36,0
9,225,0
256,64,0
841,16,0
256,289,0
169,529,0
1369,81,0
1089,9,0
0,169,0
16,49,0
625,121,0
900,100,0
81,196,0
81,324,0
484,4,0
81,4,0
144,225,0
16,121,0
25,64,0
169,676,0
289,1444,0
100,441,0
324,144,0
16,625,0
16,676,0
441,49,0
529,16,0
64,289,0
441,169,0
1521,1,0
484,64,0
16,324,0
361,49,0
729,64,0
25,16,0
9,9,0
196,0,0
169,9,0
81,484,0
25,576,0
441,81,0
324,49,0
1,441,0
64,225,0
729,4,0
256,64,0
0,289,0
144,36,0
529,9,0
36,64,0
0,169,0
784,9,0
1296,100,0
64,100,0
0,484,0
576,36,0
729,1,0
25,441,0
36,361,0
289,4,0
9,64,0
441,1156,0
1,841,0
484,144,0
16,400,0
36,676,0
289,36,0
576,1,0
9,225,0
1,441,0
400,81,0
225,81,0
4,625,0
64,441,0
900,9,0
400,9,0
49,144,0
361,9,0
625,144,0
16,81,0
0,9,0
529,36,0
576,64,0
4,484,0
25,529,0
324,100,0
256,100,0
25,576,0
0,400,0
400,36,0
144,144,0
4,441,0
625,49,0
1681,16,0
256,81,0
1,324,0
576,49,0
1024,0,0
16,256,0
1,441,0
324,49,0
49,25,0
324,441,0
25,361,0
400,16,0
16,144,0
324,784,0
0,225,0
400,0,0
25,25,0
0,100,0
484,0,0
784,0,0
36,324,0
9,484,0
484,64,0
484,25,0
25,324,0
144,169,0
1024,16,0
529,16,0
25,64,0
169,25,0
484,36,0
36,4,0
0,225,0
256,144,0
324,225,0
49,961,0
64,841,0
400,49,0
529,16,0
1,441,0
25,324,0
576,4,0
289,25,0
25,100,0
529,100,0
1024,16,0
81,225,0
9,529,0
196,225,0
196,100,0
49,400,0
9,324,0
400,25,0
121,121,0
196,841,0
0,529,0
784,4,0
484,0,0
49,121,0
324,49,0
729,0,0
49,169,0
25,441,0
144,121,0
324,0,0
1,36,0
0,49,0
961,36,0
1369,4,0
121,529,0
49,784,0
676,16,0
361,0,0
1,256,0
121,324,0
441,100,0
1,289,0
169,324,0
121,16,0
441,0,0
4,324,0
64,676,0
196,121,0
225,100,0
4,529,0
36,361,0
676,4,0
256,16,0
16,289,0
400,144,0
900,0,0
49,25,0
9,169,0
361,25,0
625,1,0
9,121,0
1,196,0
400,9,0
100,9,0
256,324,0
36,324,0
400,9,0
225,16,0
0,324,0
100,144,0
676,1,0
144,64,0
16,400,0
961,100,0
1600,16,0
121,441,0
0,676,0
676,49,0
900,0,0
9,289,0
1,529,0
196,81,0
4,225,0
484,900,0
0,361,0
484,4,0
49,144,0
16,729,0
289,324,0
729,81,0
36,324,0
1,289,0
529,1,0
484,9,0
9,256,0
49,225,0
676,16,0
256,36,0
1,25,0
196,0,0
729,169,0
121,36,0
1,49,0
289,4,0
361,1,0
16,144,0
25,484,0
324,196,0
324,169,0
16,576,0
0,484,0
529,64,0
289,49,0
1,225,0
49,144,0
529,9,0
81,100,0
4,289,0
784,49,0
1521,4,0
121,441,0
9,1089,0
400,169,0
841,4,0
9,256,0
0,400,0
324,25,0
1,121,0
625,729,0
9,324,0
625,1,0
225,64,0
4,169,0
256,0,0
441,25,0
0,144,0
9,361,0
324,25,0
324,1,0
9,256,0
9,289,0
1089,4,0
961,81,0
81,49,0
256,144,0
961,9,0
324,36,0
49,324,0
441,196,0
441,169,0
100,900,0
441,1156,0
16,225,0
100,81,0
225,576,0
121,676,0
441,121,0
441,121,0
9,361,0
324,64,0
1444,16,0
484,9,0
16,121,0
441,1,0
1369,100,0
676,1,0
784,121,0
1936,36,0
196,144,0
1849,1369,0
2704,484,1
121,529,1
256,729,1
169,1,1
1849,100,1
7921,25,1
4356,256,1
289,1156,1
49,324,1
1024,36,1
196,225,1
1296,900,1
4,81,1
1024,64,1
625,1225,1
1849,784,1
1764,9,1
3249,256,1
5625,2116,1
2025,2116,1
16384,841,1
8464,1024,1
6724,1521,1
9409,81,1
324,441,1
4,9,1
19600,81,1
6724,441,1
13689,1089,1
15376,1,1
625,225,1
3481,64,1
5041,361,1
6400,9,1
22201,25,1
729,49,1
4356,484,1
2809,1296,1
6889,1369,1
28900,1681,1
18496,2116,1
841,1024,1
4900,1,1
28224,196,1
2209,4,1
23409,25,1
17689,289,1
961,49,1
8464,1225,1
16641,225,1
576,361,1
13689,16,1
25,841,1
3364,225,1
1296,64,1
1,25,1
8464,576,1
529,169,1
7225,9,1
3136,25,1
196,121,1
18225,81,1
34969,256,1
784,324,1
24649,1600,1
16,625,1
2401,900,1
8836,1764,1
6084,484,1
5776,36,1
5329,36,1
625,25,1
324,4,1
10609,49,1
361,225,1
19881,576,1
25,81,1
16129,49,1
196,841,1
2025,576,1
18496,441,1
46656,1681,1
2500,144,1
576,81,1
7569,64,1
4225,225,1
9604,484,1
5329,121,1
1681,324,1
2401,2916,1
16384,2809,1
576,169,1
7225,4,1
14161,144,1
27889,25,1
2304,4,1
14641,441,1
121,576,1
9,9,1
10000,49,1
484,36,1
5041,361,1
4356,49,1
36100,9,1
841,64,1
9801,81,1
841,16,1
3249,36,1
33124,81,1
42849,900,1
9801,1521,1
17956,1849,1
21904,2116,1
19600,841,1
9801,16,1
9216,1,1
1089,25,1
5041,1,1
45796,16,1
1156,289,1
18225,144,1
784,100,1
21025,256,1
2916,9,1
6724,225,1
74529,64,1
148225,196,1
2304,841,1
9025,576,1
1521,9,1
6400,1,1
83521,361,1
9409,841,1
28561,729,1
1024,625,1
15876,784,1
1849,361,1
18496,1,1
9025,49,1
40401,324,1
64,121,1
2916,100,1
8836,361,1
3136,144,1
22500,9,1
13689,4,1
2304,81,1
1681,49,1
58564,81,1
25600,289,1
49,100,1
8836,25,1
11664,25,1
27225,324,1
56169,1156,1
484,900,1
7225,196,1
8281,81,1
3481,784,1
18225,1369,1
4761,1521,1
16384,961,1
2601,1,1
16129,81,1
1296,729,1
2500,2809,1
21316,1089,1
53361,144,1
784,484,1
20164,729,1
13689,16,1
42849,81,1
8100,49,1
36481,625,1
361,625,1
1089,729,1
57121,729,1
7225,256,1
21609,100,1
100,576,1
23716,1521,1
361,1681,1
8464,1521,1
3844,1089,1
14884,289,1
4225,0,1
11881,64,1
3721,961,1
0,529,1
91204,64,1
112225,784,1
12321,1296,1
7569,961,1
35721,81,1
4489,289,1
6241,900,1
361,400,1
2809,100,1
42436,196,1
91204,256,1
2601,81,1
2500,9,1
18496,9,1
24964,625,1
1681,1764,1
2704,841,1
1600,9,1
7056,576,1
42849,625,1
729,841,1
16900,784,1
441,256,1
7056,361,1
27225,1369,1
42436,961,1
6889,121,1
11025,196,1
30625,841,1
21609,529,1
26569,25,1
21316,9,1
15625,144,1
7921,25,1
14641,16,1
841,361,1
21025,225,1
625,81,1
18496,400,1
2025,4,1
2025,36,1
7921,324,1
43681,2809,1
6889,3025,1
36,49,1
24336,1764,1
47524,2401,1
10816,576,1
5929,144,1
12321,4,1
1156,961,1
25921,1024,1
1521,361,1
5776,1156,1
729,4489,1
7225,3364,1
2500,9,1
6561,225,1
4900,64,1
9216,169,1
1521,25,1
4096,121,1
49,25,1
2304,49,1
16129,1,1
729,196,1
4096,484,1
36,289,1
3025,1600,1
625,4489,1
1444,1849,1
4624,0,1
2916,4,1
9409,169,1
10201,49,1
2304,1225,1
4900,729,1
2809,16,1
4356,0,1
0,9,1
4761,144,1
23409,900,1
2601,361,1
6400,121,1
100,784,1
2809,361,1
9801,729,1
27556,1444,1
144,64,1
6084,1369,1
14641,400,1
61009,289,1
17956,1225,1
5776,1024,1
15625,529,1
25,1369,1
36864,2116,1
27889,361,1
676,4,1
3481,484,1
10201,625,1
324,1,1
3844,169,1
3721,1,1
10201,121,1
289,1225,1
6241,576,1
841,1,1
6084,9,1
53361,4,1
47961,484,1
2916,1296,1
0,225,1
256,144,1
4761,2401,1
12321,3364,1
25,625,1
2601,196,1
9409,961,1
29584,225,1
1444,441,1
3481,169,1
0,289,1
9,484,1
6400,169,1
784,289,1
900,256,1
7225,36,1
19321,121,1
225,169,1
12769,441,1
576,25,1
10201,289,1
2304,256,1
7921,1024,1
3481,144,1
3600,100,1
7569,441,1
3136,81,1
6889,0,1
1369,900,1
8649,2704,1
2116,400,1
4761,169,1
169,16,1
9216,169,1
3136,100,1
1024,289,1
49,1600,1
64,961,1
15876,64,1
16384,289,1
289,1,1
4,16,1
24336,625,1
17424,169,1
441,576,1
8649,1296,1
38025,529,1
1369,676,1
16900,361,1
1156,25,1
5329,0,1
841,1156,1
7396,961,1
1936,1,1
9604,9,1
729,361,1
784,1,1
5625,784,1
169,256,1
6084,9,1
900,49,1
1369,144,1
1936,196,1
13225,784,1
1024,144,1
1,36,1
16129,729,1
16129,841,1
4489,400,1
11449,3364,1
1600,7396,1
2601,1681,1
7569,81,1
6889,36,1
1936,49,1
484,0,1
6561,1,1
196,441,1
6724,484,1
36,36,1
9025,289,1
25,4,1
4096,0,1
10816,784,1
48400,784,1
7396,16,1
196,169,1
12544,64,1
11664,9,1
0,289,1
81,169,1
2304,196,1
7921,1681,1
38416,1296,1
6889,1,1
64,64,1
8100,529,1
16641,729,1
121,9,1
5929,4,1
16,625,1
9,576,1
7396,100,1
2809,441,1
1296,961,1
676,529,1
19600,484,1
6241,1296,1
625,841,1
324,1,1
2401,16,1
4096,576,1
12769,484,1
9,81,1
2304,36,1
225,225,1
625,100,1
2209,9,1
3025,64,1
49,484,1
1,169,1
64,4,1
100,324,1
81,784,1
1369,25,1
2500,484,1
9,121,1
225,256,1
225,256,1
676,256,1
36,225,1
169,529,1
1089,196,1
225,961,1
9,1521,1
361,100,1
1681,16,1
400,576,1
36,2025,1
576,576,1
441,36,1
36,196,1
64,100,1
49,25,1
16,121,1
1,25,1
324,529,1
1156,1369,1
324,484,1
81,361,1
900,784,1
1156,225,1
169,676,1
169,3025,1
900,1764,1
484,1024,1
1,2500,2
1,2916,2
169,1156,2
4,196,2
324,9,2
0,49,2
256,169,2
9,49,2
9,1024,2
529,529,2
1764,256,2
625,1764,2
256,1521,2
1296,196,2
1225,1369,2
4,144,2
4,25,2
81,676,2
196,484,2
1444,25,2
100,64,2
484,1156,2
36,5041,2
144,5041,2
81,441,2
576,64,2
49,324,2
9,961,2
484,4,2
676,225,2
121,64,2
324,0,2
1296,121,2
576,1024,2
1,1369,2
36,121,2
256,441,2
1,729,2
49,196,2
100,100,2
256,169,2
0,1,2
0,36,2
324,1369,2
225,1024,2
49,4,2
16,400,2
400,1156,2
361,2601,2
9,3025,2
256,2401,2
1089,1849,2
484,2304,2
256,2401,2
1225,324,2
1600,144,2
121,289,2
0,484,2
289,169,2
169,1089,2
81,5776,2
4,3136,2
529,169,2
1,529,2
441,2500,2
49,900,2
1225,0,2
361,169,2
36,900,2
289,36,2
324,784,2
49,400,2
121,324,2
144,1681,2
225,576,2
4,289,2
64,1764,2
1089,961,2
676,4,2
9,49,2
64,2304,2
400,8649,2
9,5625,2
16,625,2
289,169,2
784,1681,2
25,5041,2
1,5041,2
529,2116,2
676,900,2
4,1521,2
16,3249,2
784,4225,2
400,1849,2
9,9,2
25,529,2
